project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-233,Automatización de procesos administrativos mediante diseño de prototipo,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-002,GRP-002,2019,2020,automatización de procesos administrativos;diseño de prototipo,Electrónica,PUBLIC_CALL,
PRJ-234,Experiencia de usuario en servicios digitales mediante estudio de caso,INNOVATION,FORMULATION,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-005,GRP-007,2020,2021,experiencia de usuario en servicios digitales;estudio de caso,Enfermería,EXTERNAL_PARTNER,
PRJ-235,Gestión documental mediante análisis descriptivo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,,"Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-009,GRP-011,2021,2022,gestión documental;análisis descriptivo,Economía,INTERNAL,
PRJ-236,Adopción tecnológica en pequeñas empresas mediante análisis descriptivo,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",adopción tecnológica en pequeñas empresas,FAC-004,PRG-012,GRP-014,2022,2023,adopción tecnológica en pequeñas empresas;análisis descriptivo,Ciencias de la Educación,INTERNAL,
PRJ-237,Telemetría industrial mediante estudio de caso,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-013,GRP-016,2023,2024,telemetría industrial;estudio de caso,Ambiental,PUBLIC_CALL,
PRJ-238,Análisis de movilidad urbana mediante modelamiento estadístico,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a análisis de movilidad urbana, con información distribuida entre varias fuentes.","El proyecto analiza análisis de movilidad urbana desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar análisis de movilidad urbana mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",análisis de movilidad urbana,FAC-006,PRG-018,GRP-018,2024,2025,análisis de movilidad urbana;modelamiento estadístico,Ciencia de Datos,EXTERNAL_PARTNER,
PRJ-239,Bienestar universitario mediante simulación,APPLIED_RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a bienestar universitario, con información distribuida entre varias fuentes.","El proyecto analiza bienestar universitario desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar bienestar universitario mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",bienestar universitario,FAC-001,PRG-001,GRP-001,2025,2026,bienestar universitario;simulación,de Sistemas,INTERNAL,
PRJ-240,Gestión de inventarios mediante evaluación comparativa,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de inventarios, con información distribuida entre varias fuentes.","El proyecto analiza gestión de inventarios desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar gestión de inventarios mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de inventarios,FAC-002,PRG-005,GRP-008,2026,,gestión de inventarios;evaluación comparativa,Enfermería,INTERNAL,
PRJ-241,Educación financiera mediante análisis descriptivo,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a educación financiera, con información distribuida entre varias fuentes.","El proyecto analiza educación financiera desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar educación financiera mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",educación financiera,FAC-003,PRG-009,GRP-009,2017,2018,educación financiera;análisis descriptivo,Economía,PUBLIC_CALL,
PRJ-242,Comunicación organizacional mediante diseño de prototipo,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a comunicación organizacional, con información distribuida entre varias fuentes.","El proyecto analiza comunicación organizacional desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar comunicación organizacional mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",comunicación organizacional,FAC-004,PRG-010,GRP-012,2018,2019,comunicación organizacional;diseño de prototipo,Licenciatura en Tecnología e Informática,EXTERNAL_PARTNER,
PRJ-243,Gestión de residuos mediante estudio de caso,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de residuos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de residuos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar gestión de residuos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de residuos,FAC-005,PRG-013,GRP-017,2019,2020,gestión de residuos;estudio de caso,Ambiental,INTERNAL,
PRJ-244,Materiales sostenibles mediante estudio de caso,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a materiales sostenibles, con información distribuida entre varias fuentes.","El proyecto analiza materiales sostenibles desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar materiales sostenibles mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",materiales sostenibles,FAC-006,PRG-016,GRP-021,2020,2021,materiales sostenibles;estudio de caso,Matemáticas Aplicadas,INTERNAL,
PRJ-245,Simulación de sistemas físicos mediante estudio de caso,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a simulación de sistemas físicos, con información distribuida entre varias fuentes.","El proyecto analiza simulación de sistemas físicos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar simulación de sistemas físicos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",simulación de sistemas físicos,FAC-001,PRG-001,GRP-002,2021,2022,simulación de sistemas físicos;estudio de caso,de Sistemas,PUBLIC_CALL,
PRJ-246,Optimización de horarios mediante modelamiento estadístico,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a optimización de horarios, con información distribuida entre varias fuentes.","El proyecto analiza optimización de horarios desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar optimización de horarios mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",optimización de horarios,FAC-002,PRG-004,GRP-007,2022,2023,optimización de horarios;modelamiento estadístico,Medicina,EXTERNAL_PARTNER,
PRJ-247,Visualización de indicadores mediante análisis descriptivo,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a visualización de indicadores, con información distribuida entre varias fuentes.","El proyecto analiza visualización de indicadores desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar visualización de indicadores mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",visualización de indicadores,FAC-003,PRG-008,GRP-009,2023,2024,visualización de indicadores;análisis descriptivo,Financiera,INTERNAL,
PRJ-248,Evaluación de políticas públicas mediante estudio de caso,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a evaluación de políticas públicas, con información distribuida entre varias fuentes.","El proyecto analiza evaluación de políticas públicas desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar evaluación de políticas públicas mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",evaluación de políticas públicas,FAC-004,PRG-012,GRP-012,2024,2025,,Ciencias de la Educación,INTERNAL,
PRJ-249,Competencias digitales docentes mediante evaluación comparativa,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a competencias digitales docentes, con información distribuida entre varias fuentes.","El proyecto analiza competencias digitales docentes desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar competencias digitales docentes mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",competencias digitales docentes,FAC-005,PRG-013,GRP-015,2025,2026,competencias digitales docentes;evaluación comparativa,Ambiental,PUBLIC_CALL,
PRJ-250,Gestión de servicios de salud mediante simulación,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de servicios de salud, con información distribuida entre varias fuentes.","El proyecto analiza gestión de servicios de salud desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar gestión de servicios de salud mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de servicios de salud,FAC-006,PRG-016,GRP-021,2026,,gestión de servicios de salud;simulación,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-251,Calidad de software mediante estudio de caso,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a calidad de software, con información distribuida entre varias fuentes.","El proyecto analiza calidad de software desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar calidad de software mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",calidad de software,FAC-001,PRG-002,GRP-005,2017,2018,calidad de software;estudio de caso,Electrónica,INTERNAL,
PRJ-252,Transformación cultural mediante modelamiento estadístico,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a transformación cultural, con información distribuida entre varias fuentes.","El proyecto analiza transformación cultural desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar transformación cultural mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",transformación cultural,FAC-002,PRG-005,GRP-006,2018,2019,transformación cultural;modelamiento estadístico,Enfermería,INTERNAL,
PRJ-253,Economía circular mediante análisis descriptivo,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a economía circular, con información distribuida entre varias fuentes.","El proyecto analiza economía circular desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar economía circular mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",economía circular,FAC-003,PRG-007,GRP-009,2019,2020,economía circular;análisis descriptivo,Administración de Empresas,PUBLIC_CALL,
PRJ-254,Gestión de proyectos mediante análisis descriptivo,INNOVATION,FORMULATION,"Se identifican limitaciones institucionales asociadas a gestión de proyectos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de proyectos desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar gestión de proyectos mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de proyectos,FAC-004,PRG-012,GRP-013,2020,2021,gestión de proyectos;análisis descriptivo,Ciencias de la Educación,EXTERNAL_PARTNER,
PRJ-255,Analítica de satisfacción mediante diseño de prototipo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a analítica de satisfacción, con información distribuida entre varias fuentes.","El proyecto analiza analítica de satisfacción desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar analítica de satisfacción mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",analítica de satisfacción,FAC-005,PRG-014,GRP-015,2021,2022,analítica de satisfacción;diseño de prototipo,Gestión Ambiental,INTERNAL,
PRJ-256,Interoperabilidad de datos mediante estudio de caso,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a interoperabilidad de datos, con información distribuida entre varias fuentes.","El proyecto analiza interoperabilidad de datos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar interoperabilidad de datos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",interoperabilidad de datos,FAC-006,PRG-017,GRP-018,2022,2023,interoperabilidad de datos;estudio de caso,Física,INTERNAL,
PRJ-257,Automatización de procesos administrativos mediante evaluación comparativa,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-003,GRP-001,2023,2024,automatización de procesos administrativos;evaluación comparativa,Industrial,PUBLIC_CALL,
PRJ-258,Experiencia de usuario en servicios digitales mediante modelamiento estadístico,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-005,GRP-006,2024,2025,experiencia de usuario en servicios digitales;modelamiento estadístico,Enfermería,EXTERNAL_PARTNER,
PRJ-259,Gestión documental mediante simulación,APPLIED_RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-007,GRP-009,2025,2026,gestión documental;simulación,Administración de Empresas,INTERNAL,
PRJ-260,Adopción tecnológica en pequeñas empresas mediante análisis descriptivo,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",adopción tecnológica en pequeñas empresas,FAC-004,PRG-011,GRP-012,2026,,adopción tecnológica en pequeñas empresas;análisis descriptivo,Psicología,INTERNAL,
PRJ-261,Telemetría industrial mediante simulación,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-014,GRP-016,2017,2018,telemetría industrial;simulación,Gestión Ambiental,PUBLIC_CALL,
PRJ-262,Análisis de movilidad urbana mediante evaluación comparativa,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a análisis de movilidad urbana, con información distribuida entre varias fuentes.","El proyecto analiza análisis de movilidad urbana desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar análisis de movilidad urbana mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",análisis de movilidad urbana,FAC-006,PRG-016,GRP-018,2018,2019,análisis de movilidad urbana;evaluación comparativa,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-263,Bienestar universitario mediante análisis descriptivo,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a bienestar universitario, con información distribuida entre varias fuentes.","El proyecto analiza bienestar universitario desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar bienestar universitario mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",bienestar universitario,FAC-001,PRG-002,GRP-005,2019,2020,bienestar universitario;análisis descriptivo,Electrónica,INTERNAL,
PRJ-264,Gestión de inventarios mediante análisis descriptivo,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a gestión de inventarios, con información distribuida entre varias fuentes.","El proyecto analiza gestión de inventarios desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar gestión de inventarios mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de inventarios,FAC-002,PRG-006,GRP-008,2020,2021,gestión de inventarios;análisis descriptivo,Seguridad y Salud en el Trabajo,INTERNAL,
PRJ-265,Educación financiera mediante diseño de prototipo,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a educación financiera, con información distribuida entre varias fuentes.","El proyecto analiza educación financiera desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar educación financiera mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",,FAC-003,PRG-009,GRP-010,2021,2022,educación financiera;diseño de prototipo,Economía,PUBLIC_CALL,
PRJ-266,Comunicación organizacional mediante evaluación comparativa,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a comunicación organizacional, con información distribuida entre varias fuentes.","El proyecto analiza comunicación organizacional desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar comunicación organizacional mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",comunicación organizacional,FAC-004,PRG-010,GRP-014,2022,2023,comunicación organizacional;evaluación comparativa,Licenciatura en Tecnología e Informática,EXTERNAL_PARTNER,
PRJ-267,Gestión de residuos mediante modelamiento estadístico,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a gestión de residuos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de residuos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar gestión de residuos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de residuos,FAC-005,PRG-015,GRP-017,2023,2024,gestión de residuos;modelamiento estadístico,Civil,INTERNAL,
PRJ-268,Materiales sostenibles mediante análisis descriptivo,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a materiales sostenibles, con información distribuida entre varias fuentes.","El proyecto analiza materiales sostenibles desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar materiales sostenibles mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",materiales sostenibles,FAC-006,PRG-016,GRP-018,2024,2025,materiales sostenibles;análisis descriptivo,Matemáticas Aplicadas,INTERNAL,
PRJ-269,Simulación de sistemas físicos mediante estudio de caso,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a simulación de sistemas físicos, con información distribuida entre varias fuentes.","El proyecto analiza simulación de sistemas físicos desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar simulación de sistemas físicos mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",simulación de sistemas físicos,FAC-001,PRG-001,GRP-004,2025,2026,simulación de sistemas físicos;estudio de caso,de Sistemas,PUBLIC_CALL,
PRJ-270,Optimización de horarios mediante evaluación comparativa,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a optimización de horarios, con información distribuida entre varias fuentes.","El proyecto analiza optimización de horarios desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar optimización de horarios mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",optimización de horarios,FAC-002,PRG-006,GRP-006,2026,,optimización de horarios;evaluación comparativa,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-271,Visualización de indicadores mediante modelamiento estadístico,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a visualización de indicadores, con información distribuida entre varias fuentes.","El proyecto analiza visualización de indicadores desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar visualización de indicadores mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",visualización de indicadores,FAC-003,PRG-009,GRP-009,2017,2018,visualización de indicadores;modelamiento estadístico,Economía,INTERNAL,
PRJ-272,Evaluación de políticas públicas mediante análisis descriptivo,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a evaluación de políticas públicas, con información distribuida entre varias fuentes.","El proyecto analiza evaluación de políticas públicas desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar evaluación de políticas públicas mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",evaluación de políticas públicas,FAC-004,PRG-011,GRP-014,2018,2019,evaluación de políticas públicas;análisis descriptivo,Psicología,INTERNAL,
PRJ-273,Competencias digitales docentes mediante diseño de prototipo,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a competencias digitales docentes, con información distribuida entre varias fuentes.","El proyecto analiza competencias digitales docentes desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar competencias digitales docentes mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",competencias digitales docentes,FAC-005,PRG-013,GRP-015,2019,2020,competencias digitales docentes;diseño de prototipo,Ambiental,PUBLIC_CALL,
PRJ-274,Gestión de servicios de salud mediante estudio de caso,INNOVATION,FORMULATION,"Se identifican limitaciones institucionales asociadas a gestión de servicios de salud, con información distribuida entre varias fuentes.","El proyecto analiza gestión de servicios de salud desde una perspectiva aplicada y contextual, empleando estudio de caso.",Evaluar alternativas para mejorar gestión de servicios de salud mediante evidencia institucional.,"Recolección de información, estudio de caso, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de servicios de salud,FAC-006,PRG-017,GRP-018,2020,2021,gestión de servicios de salud;estudio de caso,Física,EXTERNAL_PARTNER,
PRJ-275,Calidad de software mediante evaluación comparativa,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a calidad de software, con información distribuida entre varias fuentes.","El proyecto analiza calidad de software desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar calidad de software mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",calidad de software,FAC-001,PRG-003,GRP-002,2021,2022,calidad de software;evaluación comparativa,Industrial,INTERNAL,
PRJ-276,Transformación cultural mediante modelamiento estadístico,RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a transformación cultural, con información distribuida entre varias fuentes.","El proyecto analiza transformación cultural desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar transformación cultural mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",transformación cultural,FAC-002,PRG-004,GRP-006,2022,2023,transformación cultural;modelamiento estadístico,Medicina,INTERNAL,
PRJ-277,Economía circular mediante evaluación comparativa,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a economía circular, con información distribuida entre varias fuentes.","El proyecto analiza economía circular desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar economía circular mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",economía circular,FAC-003,PRG-008,GRP-009,2023,2024,economía circular;evaluación comparativa,Financiera,PUBLIC_CALL,
